PokemonName,MoveName,Level
Igglybuff,Charm,1
Igglybuff,Sing,1
Igglybuff,Defense Curl,5
Igglybuff,Pound,9
Igglybuff,Sweet Kiss,13
Igglybuff,Copycat,17
Jigglypuff,Defense Curl,5
Jigglypuff,Pound,9
Jigglypuff,Play Nice,10
Jigglypuff,Disable,13
Jigglypuff,Round,17
Jigglypuff,Rollout,21
Jigglypuff,Double Slap,25
Jigglypuff,Rest,29
Jigglypuff,Body Slam,33
Jigglypuff,Gyro Ball,37
Jigglypuff,Wake-Up Slap,41
Jigglypuff,Mimic,45
Jigglypuff,Hyper Voice,49
Jigglypuff,Disarming Voice,50
Jigglypuff,Double-Edge,53
Wigglytuff,Defense Curl,5
Wigglytuff,Pound,9
Wigglytuff,Play Nice,10
Wigglytuff,Disable,13
Wigglytuff,Round,17
Wigglytuff,Rollout,21
Wigglytuff,Double Slap,25
Wigglytuff,Rest,29
Wigglytuff,Body Slam,33
Wigglytuff,Gyro Ball,37
Wigglytuff,Wake-Up Slap,41
Wigglytuff,Mimic,45
Wigglytuff,Hyper Voice,49
Wigglytuff,Disarming Voice,50
Wigglytuff,Double-Edge,53
Happiny,Charm,1
Happiny,Pound,1
Happiny,Defense Curl,1
Happiny,Copycat,5
Happiny,Refresh,9
Happiny,Sweet Kiss,12
Chansey,Tail Whip,5
Chansey,Refresh,9
Chansey,Double Slap,12
Chansey,Soft-Boiled,16
Chansey,Bestow,20
Chansey,Minimize,23
Chansey,Take Down,27
Chansey,Sing,31
Chansey,Fling,34
Chansey,Heal Pulse,38
Chansey,Egg Bomb,42
Chansey,Light Screen,46
Chansey,Healing Wish,52
Chansey,Double-Edge,54
Blissey,Tail Whip,5
Blissey,Refresh,9
Blissey,Double Slap,12
Blissey,Soft-Boiled,16
Blissey,Bestow,20
Blissey,Minimize,23
Blissey,Take Down,27
Blissey,Sing,31
Blissey,Fling,34
Blissey,Heal Pulse,38
Blissey,Egg Bomb,42
Blissey,Light Screen,46
Blissey,Healing Wish,50
Blissey,Double-Edge,54
Whismur,Pound,1
Whismur,Uproar,5
Whismur,Astonish,11
Whismur,Howl,15
Whismur,Supersonic,21
Whismur,Stomp,25
Whismur,Screech,31
Whismur,Roar,35
Whismur,Synchronoise,41
Whismur,Rest,45
Whismur,Sleep Talk,45
Whismur,Hyper Voice,50
Loudred,Astonish,11
Loudred,Howl,15
Loudred,Bite,20
Loudred,Supersonic,23
Loudred,Stomp,29
Loudred,Screech,37
Loudred,Roar,43
Loudred,Synchronoise,51
Loudred,Rest,57
Loudred,Sleep Talk,57
Loudred,Hyper Voice,65
Exploud,Uproar,5
Exploud,Astonish,11
Exploud,Howl,15
Exploud,Bite,20
Exploud,Supersonic,23
Exploud,Stomp,29
Exploud,Screech,37
Exploud,Crunch,40
Exploud,Roar,45
Exploud,Rest,55
Exploud,Synchronoise,55
Exploud,Sleep Talk,63
Exploud,Hyper Voice,71
Exploud,Hyper Beam,79
Exploud,Boomburst,85
Lillipup,Leer,1
Lillipup,Tackle,1
Lillipup,Odor Sleuth,5
Lillipup,Bite,8
Lillipup,Baby-Doll Eyes,10
Lillipup,Helping Hand,12
Lillipup,Take Down,15
Lillipup,Work Up,19
Lillipup,Crunch,22
Lillipup,Roar,26
Lillipup,Retaliate,29
Lillipup,Reversal,33
Lillipup,Last Resort,36
Lillipup,Giga Impact,40
Lillipup,Play Rough,45
Herdier,Odor Sleuth,5
Herdier,Bite,8
Herdier,Helping Hand,12
Herdier,Take Down,15
Herdier,Work Up,20
Herdier,Crunch,24
Herdier,Roar,29
Herdier,Retaliate,33
Herdier,Reversal,38
Herdier,Last Resort,42
Herdier,Giga Impact,47
Herdier,Play Rough,52
Stoutland,Odor Sleuth,5
Stoutland,Bite,8
Stoutland,Helping Hand,12
Stoutland,Take Down,15
Stoutland,Work Up,20
Stoutland,Crunch,24
Stoutland,Roar,29
Stoutland,Retaliate,36
Stoutland,Reversal,42
Stoutland,Last Resort,51
Stoutland,Giga Impact,59
Stoutland,Play Rough,63
Porygon,Conversion,1
Porygon,Conversion2,1
Porygon,Sharpen,1
Porygon,Tackle,1
Porygon,Psybeam,7
Porygon,Agility,12
Porygon,Recover,18
Porygon,Magnet Rise,23
Porygon,Signal Beam,29
Porygon,Recycle,34
Porygon,Discharge,40
Porygon,Lock-On,45
Porygon,Tri Attack,51
Porygon,Magic Coat,56
Porygon,Zap Cannon,62
Porygon2,Psybeam,7
Porygon2,Agility,12
Porygon2,Recover,18
Porygon2,Magnet Rise,23
Porygon2,Signal Beam,29
Porygon2,Recycle,34
Porygon2,Discharge,40
Porygon2,Lock-On,45
Porygon2,Tri Attack,51
Porygon2,Magic Coat,56
Porygon2,Zap Cannon,62
Porygon2,Hyper Beam,67
Porygon-Z,Psybeam,7
Porygon-Z,Agility,12
Porygon-Z,Recover,18
Porygon-Z,Magnet Rise,23
Porygon-Z,Signal Beam,29
Porygon-Z,Embargo,34
Porygon-Z,Discharge,40
Porygon-Z,Lock-On,45
Porygon-Z,Tri Attack,51
Porygon-Z,Magic Coat,56
Porygon-Z,Zap Cannon,62
Porygon-Z,Hyper Beam,67
Slakoth,Scratch,1
Slakoth,Yawn,1
Slakoth,Encore,7
Slakoth,Slack Off,13
Slakoth,Feint Attack,19
Slakoth,Amnesia,25
Slakoth,Covet,31
Slakoth,Chip Away,37
Slakoth,Counter,43
Slakoth,Flail,49
Vigoroth,Encore,7
Vigoroth,Uproar,13
Vigoroth,Fury Swipes,19
Vigoroth,Endure,25
Vigoroth,Slash,31
Vigoroth,Counter,37
Vigoroth,Chip Away,43
Vigoroth,Focus Punch,49
Vigoroth,Reversal,55
Slaking,Encore,7
Slaking,Slack Off,13
Slaking,Feint Attack,19
Slaking,Amnesia,25
Slaking,Covet,31
Slaking,Swagger,36
Slaking,Chip Away,37
Slaking,Counter,43
Slaking,Flail,49
Slaking,Fling,55
Slaking,Punishment,61
Slaking,Hammer Arm,67
Oddish,Absorb,1
Oddish,Sweet Scent,5
Oddish,Acid,9
Oddish,Poison Powder,13
Oddish,Stun Spore,15
Oddish,Sleep Powder,17
Oddish,Mega Drain,21
Oddish,Lucky Chant,25
Oddish,Natural Gift,29
Oddish,Moonlight,33
Oddish,Giga Drain,37
Oddish,Petal Dance,41
Oddish,Grassy Terrain,45
Gloom,Sweet Scent,5
Gloom,Acid,9
Gloom,Poison Powder,13
Gloom,Stun Spore,15
Gloom,Sleep Powder,17
Gloom,Mega Drain,23
Gloom,Lucky Chant,29
Gloom,Natural Gift,35
Gloom,Moonlight,41
Gloom,Giga Drain,47
Gloom,Petal Dance,53
Gloom,Grassy Terrain,56
Vileplume,Petal Blizzard,50
Vileplume,Petal Dance,53
Vileplume,Solar Beam,65
Bellossom,Magical Leaf,23
Bellossom,Petal Blizzard,50
Bellossom,Leaf Storm,53
Bellsprout,Vine Whip,1
Bellsprout,Growth,7
Bellsprout,Wrap,11
Bellsprout,Sleep Powder,13
Bellsprout,Poison Powder,15
Bellsprout,Stun Spore,17
Bellsprout,Acid,23
Bellsprout,Knock Off,27
Bellsprout,Sweet Scent,29
Bellsprout,Gastro Acid,35
Bellsprout,Razor Leaf,39
Bellsprout,Slam,41
Bellsprout,Wring Out,47
Weepinbell,Growth,7
Weepinbell,Wrap,11
Weepinbell,Sleep Powder,13
Weepinbell,Poison Powder,15
Weepinbell,Stun Spore,17
Weepinbell,Acid,23
Weepinbell,Knock Off,27
Weepinbell,Sweet Scent,29
Weepinbell,Gastro Acid,35
Weepinbell,Razor Leaf,39
Weepinbell,Slam,41
Weepinbell,Wring Out,47
Victreebel,Leaf Tornado,27
Victreebel,Leaf Storm,47
Victreebel,Leaf Blade,47
Hoppip,Splash,1
Hoppip,Synthesis,4
Hoppip,Tail Whip,7
Hoppip,Tackle,8
Hoppip,Fairy Wind,10
Hoppip,Poison Powder,12
Hoppip,Stun Spore,14
Hoppip,Sleep Powder,16
Hoppip,Bullet Seed,19
Hoppip,Leech Seed,22
Hoppip,Mega Drain,25
Hoppip,Acrobatics,28
Hoppip,Rage Powder,31
Hoppip,Cotton Spore,34
Hoppip,U-Turn,37
Hoppip,Worry Seed,40
Hoppip,Giga Drain,43
Hoppip,Bounce,46
Hoppip,Memento,49
Skiploom,Synthesis,4
Skiploom,Tail Whip,7
Skiploom,Tackle,8
Skiploom,Fairy Wind,10
Skiploom,Poison Powder,12
Skiploom,Stun Spore,14
Skiploom,Sleep Powder,16
Skiploom,Bullet Seed,20
Skiploom,Leech Seed,24
Skiploom,Mega Drain,28
Skiploom,Acrobatics,32
Skiploom,Rage Powder,36
Skiploom,Cotton Spore,40
Skiploom,U-Turn,44
Skiploom,Worry Seed,48
Skiploom,Giga Drain,52
Skiploom,Bounce,56
Skiploom,Memento,60
Jumpluff,Synthesis,4
Jumpluff,Tail Whip,7
Jumpluff,Tackle,8
Jumpluff,Fairy Wind,10
Jumpluff,Poison Powder,12
Jumpluff,Stun Spore,14
Jumpluff,Sleep Powder,16
Jumpluff,Bullet Seed,20
Jumpluff,Leech Seed,24
Jumpluff,Mega Drain,29
Jumpluff,Acrobatics,34
Jumpluff,Rage Powder,39
Jumpluff,Cotton Spore,44
Jumpluff,U-Turn,49
Jumpluff,Worry Seed,54
Jumpluff,Giga Drain,59
Jumpluff,Bounce,64
Jumpluff,Memento,69
Lotad,Astonish,1
Lotad,Growl,3
Lotad,Absorb,5
Lotad,Nature Power,7
Lotad,Mist,11
Lotad,Natural Gift,15
Lotad,Mega Drain,19
Lotad,Bubble Beam,25
Lotad,Zen Headbutt,27
Lotad,Rain Dance,35
Lotad,Energy Ball,43
Lombre,Growl,3
Lombre,Absorb,5
Lombre,Nature Power,7
Lombre,Fake Out,11
Lombre,Fury Swipes,15
Lombre,Water Sport,19
Lombre,Bubble Beam,25
Lombre,Zen Headbutt,31
Lombre,Uproar,35
Lombre,Hydro Pump,45
Ludicolo,Growl,3
Ludicolo,Absorb,5
Ludicolo,Nature Power,7
Ludicolo,Fake Out,11
Ludicolo,Fury Swipes,15
Ludicolo,Water Sport,19
Ludicolo,Bubble Beam,25
Ludicolo,Zen Headbutt,31
Ludicolo,Uproar,35
Ludicolo,Hydro Pump,45
Seedot,Bide,1
Seedot,Harden,3
Seedot,Growth,7
Seedot,Nature Power,13
Seedot,Synthesis,21
Seedot,Sunny Day,31
Seedot,Explosion,43
Nuzleaf,Harden,3
Nuzleaf,Growth,7
Nuzleaf,Nature Power,13
Nuzleaf,Fake Out,19
Nuzleaf,Torment,25
Nuzleaf,Feint Attack,31
Nuzleaf,Razor Wind,37
Nuzleaf,Swagger,43
Nuzleaf,Extrasensory,49
Shiftry,Leaf Tornado,19
Shiftry,Leaf Storm,49
Budew,Absorb,1
Budew,Growth,4
Budew,Water Sport,7
Budew,Stun Spore,10
Budew,Mega Drain,13
Budew,Worry Seed,16
Roselia,Growth,4
Roselia,Poison Sting,7
Roselia,Stun Spore,10
Roselia,Mega Drain,13
Roselia,Leech Seed,16
Roselia,Magical Leaf,20
Roselia,Grass Whistle,22
Roselia,Giga Drain,25
Roselia,Toxic Spikes,28
Roselia,Sweet Scent,31
Roselia,Ingrain,34
Roselia,Petal Dance,37
Roselia,Toxic,40
Roselia,Aromatherapy,43
Roselia,Synthesis,46
Roselia,Petal Blizzard,50
Roserade,Growth,4
Roserade,Poison Sting,7
Roserade,Stun Spore,10
Roserade,Mega Drain,13
Roserade,Leech Seed,16
Roserade,Magical Leaf,20
Roserade,Grass Whistle,22
Roserade,Giga Drain,25
Roserade,Toxic Spikes,28
Roserade,Sweet Scent,31
Roserade,Ingrain,34
Roserade,Petal Dance,37
Roserade,Toxic,40
Roserade,Aromatherapy,43
Roserade,Synthesis,46
Roserade,Petal Blizzard,50
Pichu,Charm,1
Pichu,Thunder Shock,1
Pichu,Tail Whip,5
Pichu,Sweet Kiss,10
Pichu,Thunder Wave,13
Pichu,Nasty Plot,18
Pikachu,Tail Whip,5
Pikachu,Play Nice,7
Pikachu,Thunder Wave,10
Pikachu,Quick Attack,13
Pikachu,Electro Ball,18
Pikachu,Double Team,21
Pikachu,Nuzzle,23
Pikachu,Slam,26
Pikachu,Thunderbolt,29
Pikachu,Feint,34
Pikachu,Agility,37
Pikachu,Discharge,42
Pikachu,Light Screen,45
Pikachu,Thunder,50
Raichu,Tail Whip,5
Raichu,Play Nice,7
Raichu,Thunder Wave,10
Raichu,Quick Attack,13
Raichu,Electro Ball,18
Raichu,Double Team,21
Raichu,Nuzzle,23
Raichu,Slam,26
Raichu,Thunderbolt,29
Raichu,Feint,34
Raichu,Agility,37
Raichu,Discharge,42
Raichu,Light Screen,45
Raichu,Thunder,50
Magnemite,Tackle,1
Magnemite,Supersonic,4
Magnemite,Thunder Shock,7
Magnemite,Sonic Boom,11
Magnemite,Thunder Wave,15
Magnemite,Magnet Bomb,18
Magnemite,Spark,21
Magnemite,Mirror Shot,25
Magnemite,Metal Sound,29
Magnemite,Electro Ball,32
Magnemite,Flash Cannon,35
Magnemite,Screech,39
Magnemite,Discharge,43
Magnemite,Lock-On,46
Magnemite,Magnet Rise,49
Magnemite,Gyro Ball,53
Magnemite,Zap Cannon,57
Magneton,Supersonic,4
Magneton,Thunder Shock,7
Magneton,Electric Terrain,11
Magneton,Thunder Wave,15
Magneton,Magnet Bomb,18
Magneton,Spark,21
Magneton,Mirror Shot,25
Magneton,Metal Sound,29
Magneton,Electro Ball,34
Magneton,Flash Cannon,39
Magneton,Screech,45
Magneton,Discharge,51
Magneton,Lock-On,56
Magneton,Magnet Rise,62
Magneton,Gyro Ball,67
Magneton,Zap Cannon,73
Magnezone,Supersonic,4
Magnezone,Thunder Shock,7
Magnezone,Electric Terrain,11
Magnezone,Thunder Wave,15
Magnezone,Magnet Bomb,18
Magnezone,Spark,21
Magnezone,Mirror Shot,25
Magnezone,Metal Sound,29
Magnezone,Electro Ball,34
Magnezone,Flash Cannon,39
Magnezone,Screech,45
Magnezone,Discharge,51
Magnezone,Lock-On,56
Magnezone,Magnet Rise,62
Magnezone,Gyro Ball,67
Magnezone,Zap Cannon,73
Mareep,Tackle,1
Mareep,Growl,1
Mareep,Thunder Wave,4
Mareep,Thunder Shock,8
Mareep,Cotton Spore,11
Mareep,Charge,15
Mareep,Take Down,18
Mareep,Electro Ball,22
Mareep,Confuse Ray,25
Mareep,Power Gem,29
Mareep,Discharge,32
Mareep,Cotton Guard,36
Mareep,Signal Beam,39
Mareep,Light Screen,43
Mareep,Thunder,46
Flaaffy,Thunder Wave,4
Flaaffy,Thunder Shock,8
Flaaffy,Cotton Spore,11
Flaaffy,Charge,16
Flaaffy,Take Down,20
Flaaffy,Electro Ball,25
Flaaffy,Confuse Ray,29
Flaaffy,Power Gem,34
Flaaffy,Discharge,38
Flaaffy,Cotton Guard,43
Flaaffy,Signal Beam,47
Flaaffy,Light Screen,52
Flaaffy,Thunder,56
Ampharos,Thunder Wave,4
Ampharos,Thunder Shock,8
Ampharos,Cotton Spore,11
Ampharos,Charge,16
Ampharos,Take Down,20
Ampharos,Electro Ball,25
Ampharos,Confuse Ray,29
Ampharos,Thunder Punch,30
Ampharos,Power Gem,35
Ampharos,Discharge,40
Ampharos,Cotton Guard,46
Ampharos,Signal Beam,51
Ampharos,Light Screen,57
Ampharos,Thunder,62
Ampharos,Dragon Pulse,65
Shinx,Tackle,1
Shinx,Leer,5
Shinx,Charge,9
Shinx,Baby-Doll Eyes,11
Shinx,Spark,13
Shinx,Bite,17
Shinx,Roar,21
Shinx,Swagger,25
Shinx,Thunder Fang,29
Shinx,Crunch,33
Shinx,Scary Face,37
Shinx,Discharge,41
Shinx,Wild Charge,45
Luxio,Leer,5
Luxio,Charge,9
Luxio,Spark,13
Luxio,Bite,18
Luxio,Roar,23
Luxio,Swagger,28
Luxio,Thunder Fang,33
Luxio,Crunch,38
Luxio,Scary Face,43
Luxio,Discharge,48
Luxio,Wild Charge,53
Luxray,Leer,5
Luxray,Charge,9
Luxray,Spark,13
Luxray,Bite,18
Luxray,Roar,23
Luxray,Swagger,28
Luxray,Thunder Fang,35
Luxray,Crunch,42
Luxray,Scary Face,49
Luxray,Discharge,56
Luxray,Wild Charge,63
Luxray,Electric Terrain,67
Tynamo,Charge Beam,1
Tynamo,Spark,1
Tynamo,Tackle,1
Tynamo,Thunder Wave,1
Eelektrik,Bind,9
Eelektrik,Acid,19
Eelektrik,Discharge,29
Eelektrik,Crunch,39
Eelektrik,Thunderbolt,44
Eelektrik,Acid Spray,49
Eelektrik,Coil,54
Eelektrik,Wild Charge,59
Eelektrik,Gastro Acid,64
Eelektrik,Zap Cannon,69
Eelektrik,Thrash,74
Eelektross,Bind,9
Eelektross,Acid,19
Eelektross,Discharge,29
Eelektross,Crunch,39
Eelektross,Thunderbolt,44
Eelektross,Acid Spray,49
Eelektross,Coil,54
Eelektross,Wild Charge,59
Eelektross,Gastro Acid,64
Eelektross,Zap Cannon,69
Eelektross,Thrash,74
Elekid,Quick Attack,1
Elekid,Leer,1
Elekid,Thunder Shock,5
Elekid,Low Kick,8
Elekid,Swift,12
Elekid,Shock Wave,15
Elekid,Thunder Wave,19
Elekid,Electro Ball,22
Elekid,Light Screen,26
Elekid,Thunder Punch,29
Elekid,Discharge,33
Elekid,Screech,36
Elekid,Thunderbolt,40
Elekid,Thunder,43
Electabuzz,Thunder Shock,5
Electabuzz,Low Kick,8
Electabuzz,Swift,12
Electabuzz,Shock Wave,15
Electabuzz,Thunder Wave,19
Electabuzz,Electro Ball,22
Electabuzz,Light Screen,26
Electabuzz,Thunder Punch,29
Electabuzz,Discharge,36
Electabuzz,Screech,42
Electabuzz,Thunderbolt,49
Electabuzz,Thunder,55
Electivire,Thunder Shock,5
Electivire,Low Kick,8
Electivire,Swift,12
Electivire,Shock Wave,15
Electivire,Thunder Wave,19
Electivire,Electro Ball,22
Electivire,Light Screen,26
Electivire,Thunder Punch,29
Electivire,Discharge,36
Electivire,Screech,42
Electivire,Thunderbolt,49
Electivire,Thunder,55
Electivire,Giga Impact,62
Electivire,Electric Terrain,65
Magby,Smog,1
Magby,Leer,1
Magby,Ember,5
Magby,Smokescreen,8
Magby,Feint Attack,12
Magby,Fire Spin,15
Magby,Clear Smog,19
Magby,Flame Burst,22
Magby,Confuse Ray,26
Magby,Fire Punch,29
Magby,Lava Plume,33
Magby,Sunny Day,36
Magby,Flamethrower,40
Magby,Fire Blast,43
Magmar,Ember,5
Magmar,Smokescreen,8
Magmar,Feint Attack,12
Magmar,Fire Spin,15
Magmar,Clear Smog,19
Magmar,Flame Burst,22
Magmar,Confuse Ray,26
Magmar,Fire Punch,29
Magmar,Lava Plume,36
Magmar,Sunny Day,42
Magmar,Flamethrower,49
Magmar,Fire Blast,55
Magmortar,Ember,5
Magmortar,Smokescreen,8
Magmortar,Feint Attack,12
Magmortar,Fire Spin,15
Magmortar,Clear Smog,19
Magmortar,Flame Burst,22
Magmortar,Confuse Ray,26
Magmortar,Fire Punch,29
Magmortar,Lava Plume,36
Magmortar,Sunny Day,42
Magmortar,Flamethrower,49
Magmortar,Fire Blast,55
Magmortar,Hyper Beam,62
Poliwag,Water Sport,1
Poliwag,Bubble,5
Poliwag,Hypnosis,8
Poliwag,Water Gun,11
Poliwag,Double Slap,15
Poliwag,Rain Dance,18
Poliwag,Body Slam,21
Poliwag,Bubble Beam,25
Poliwag,Mud Shot,28
Poliwag,Belly Drum,31
Poliwag,Wake-Up Slap,35
Poliwag,Hydro Pump,38
Poliwag,Mud Bomb,41
Poliwhirl,Bubble,5
Poliwhirl,Hypnosis,8
Poliwhirl,Water Gun,11
Poliwhirl,Double Slap,15
Poliwhirl,Rain Dance,18
Poliwhirl,Body Slam,21
Poliwhirl,Bubble Beam,27
Poliwhirl,Mud Shot,32
Poliwhirl,Belly Drum,37
Poliwhirl,Wake-Up Slap,43
Poliwhirl,Hydro Pump,48
Poliwhirl,Mud Bomb,53
Poliwrath,Dynamic Punch,23
Poliwrath,Mind Reader,43
Poliwrath,Circle Throw,53
Politoed,Swagger,27
Politoed,Bounce,37
Politoed,Hyper Voice,48
Azurill,Splash,1
Azurill,Bubble,1
Azurill,Tail Whip,2
Azurill,Water Sport,5
Azurill,Water Gun,7
Azurill,Charm,10
Azurill,Bubble Beam,13
Azurill,Helping Hand,16
Azurill,Slam,20
Azurill,Bounce,23
Marill,Tail Whip,2
Marill,Water Sport,5
Marill,Water Gun,7
Marill,Defense Curl,10
Marill,Rollout,10
Marill,Bubble Beam,13
Marill,Helping Hand,16
Marill,Aqua Tail,20
Marill,Double-Edge,23
Marill,Aqua Ring,28
Marill,Rain Dance,31
Marill,Superpower,37
Marill,Hydro Pump,40
Marill,Play Rough,45
Azumarill,Tail Whip,2
Azumarill,Water Sport,5
Azumarill,Water Gun,7
Azumarill,Defense Curl,10
Azumarill,Rollout,10
Azumarill,Bubble Beam,13
Azumarill,Helping Hand,16
Azumarill,Aqua Tail,21
Azumarill,Double-Edge,25
Azumarill,Aqua Ring,31
Azumarill,Rain Dance,35
Azumarill,Superpower,42
Azumarill,Hydro Pump,46
Azumarill,Play Rough,50
Tympole,Bubble,1
Tympole,Growl,1
Tympole,Supersonic,5
Tympole,Round,9
Tympole,Bubble Beam,12
Tympole,Mud Shot,16
Tympole,Aqua Ring,20
Tympole,Uproar,23
Tympole,Muddy Water,27
Tympole,Rain Dance,31
Tympole,Flail,34
Tympole,Echoed Voice,38
Tympole,Hydro Pump,42
Tympole,Hyper Voice,45
Palpitoad,Supersonic,5
Palpitoad,Round,9
Palpitoad,Bubble Beam,12
Palpitoad,Mud Shot,16
Palpitoad,Aqua Ring,20
Palpitoad,Uproar,23
Palpitoad,Muddy Water,28
Palpitoad,Rain Dance,33
Palpitoad,Flail,37
Palpitoad,Echoed Voice,42
Palpitoad,Hydro Pump,47
Palpitoad,Hyper Voice,51
Seismitoad,Supersonic,5
Seismitoad,Round,9
Seismitoad,Bubble Beam,12
Seismitoad,Mud Shot,16
Seismitoad,Aqua Ring,20
Seismitoad,Uproar,23
Seismitoad,Muddy Water,28
Seismitoad,Rain Dance,33
Seismitoad,Acid,36
Seismitoad,Flail,39
Seismitoad,Drain Punch,44
Seismitoad,Echoed Voice,49
Seismitoad,Hydro Pump,53
Seismitoad,Hyper Voice,59
Horsea,Bubble,1
Horsea,Smokescreen,4
Horsea,Leer,8
Horsea,Water Gun,11
Horsea,Focus Energy,14
Horsea,Bubble Beam,18
Horsea,Agility,23
Horsea,Twister,26
Horsea,Brine,30
Horsea,Hydro Pump,35
Horsea,Dragon Dance,38
Horsea,Dragon Pulse,42
Seadra,Smokescreen,4
Seadra,Leer,8
Seadra,Water Gun,11
Seadra,Focus Energy,14
Seadra,Bubble Beam,18
Seadra,Agility,23
Seadra,Twister,26
Seadra,Brine,30
Seadra,Hydro Pump,40
Seadra,Dragon Dance,48
Seadra,Dragon Pulse,57
Kingdra,Smokescreen,4
Kingdra,Leer,8
Kingdra,Water Gun,11
Kingdra,Focus Energy,14
Kingdra,Bubble Beam,18
Kingdra,Agility,23
Kingdra,Twister,26
Kingdra,Brine,30
Kingdra,Hydro Pump,40
Kingdra,Dragon Dance,48
Kingdra,Dragon Pulse,57
Spheal,Defense Curl,1
Spheal,Growl,1
Spheal,Powder Snow,1
Spheal,Water Gun,1
Spheal,Encore,7
Spheal,Ice Ball,13
Spheal,Body Slam,19
Spheal,Aurora Beam,25
Spheal,Hail,31
Spheal,Rest,37
Spheal,Snore,37
Spheal,Blizzard,43
Spheal,Sheer Cold,49
Sealeo,Encore,7
Sealeo,Ice Ball,13
Sealeo,Body Slam,19
Sealeo,Aurora Beam,25
Sealeo,Hail,31
Sealeo,Swagger,32
Sealeo,Rest,39
Sealeo,Snore,39
Sealeo,Blizzard,47
Sealeo,Sheer Cold,55
Walrein,Encore,7
Walrein,Ice Ball,13
Walrein,Body Slam,19
Walrein,Aurora Beam,25
Walrein,Hail,31
Walrein,Swagger,32
Walrein,Rest,39
Walrein,Snore,39
Walrein,Ice Fang,45
Walrein,Blizzard,52
Walrein,Sheer Cold,65
Vanillite,Icicle Spear,1
Vanillite,Harden,4
Vanillite,Astonish,7
Vanillite,Uproar,10
Vanillite,Icy Wind,13
Vanillite,Mist,16
Vanillite,Avalanche,19
Vanillite,Taunt,22
Vanillite,Mirror Shot,26
Vanillite,Acid Armor,31
Vanillite,Ice Beam,35
Vanillite,Hail,40
Vanillite,Mirror Coat,44
Vanillite,Blizzard,49
Vanillite,Sheer Cold,53
Vanillish,Harden,4
Vanillish,Astonish,7
Vanillish,Uproar,10
Vanillish,Icy Wind,13
Vanillish,Mist,16
Vanillish,Avalanche,19
Vanillish,Taunt,22
Vanillish,Mirror Shot,26
Vanillish,Acid Armor,31
Vanillish,Ice Beam,36
Vanillish,Hail,42
Vanillish,Mirror Coat,47
Vanillish,Blizzard,53
Vanillish,Sheer Cold,58
Vanilluxe,Harden,4
Vanilluxe,Astonish,7
Vanilluxe,Uproar,10
Vanilluxe,Icy Wind,13
Vanilluxe,Mist,16
Vanilluxe,Avalanche,19
Vanilluxe,Taunt,22
Vanilluxe,Mirror Shot,26
Vanilluxe,Acid Armor,31
Vanilluxe,Ice Beam,36
Vanilluxe,Hail,42
Vanilluxe,Mirror Coat,50
Vanilluxe,Blizzard,59
Vanilluxe,Sheer Cold,67
Ralts,Growl,1
Ralts,Confusion,6
Ralts,Double Team,10
Ralts,Teleport,12
Ralts,Lucky Chant,17
Ralts,Magical Leaf,21
Ralts,Heal Pulse,23
Ralts,Calm Mind,28
Ralts,Psychic,32
Ralts,Imprison,34
Ralts,Future Sight,39
Ralts,Charm,43
Ralts,Hypnosis,45
Ralts,Dream Eater,50
Ralts,Stored Power,54
Kirlia,Confusion,6
Kirlia,Double Team,10
Kirlia,Teleport,12
Kirlia,Lucky Chant,17
Kirlia,Magical Leaf,22
Kirlia,Heal Pulse,25
Kirlia,Calm Mind,31
Kirlia,Psychic,36
Kirlia,Imprison,39
Kirlia,Future Sight,45
Kirlia,Charm,50
Kirlia,Hypnosis,53
Kirlia,Dream Eater,59
Kirlia,Stored Power,64
Gardevoir,Confusion,6
Gardevoir,Double Team,10
Gardevoir,Teleport,12
Gardevoir,Wish,17
Gardevoir,Magical Leaf,22
Gardevoir,Heal Pulse,25
Gardevoir,Calm Mind,33
Gardevoir,Psychic,40
Gardevoir,Imprison,45
Gardevoir,Future Sight,54
Gardevoir,Captivate,60
Gardevoir,Hypnosis,65
Gardevoir,Dream Eater,73
Gardevoir,Stored Power,80
Gardevoir,Moonblast,85
Gallade,Confusion,6
Gallade,Double Team,10
Gallade,Teleport,12
Gallade,Fury Cutter,17
Gallade,Slash,22
Gallade,Heal Pulse,25
Gallade,Swords Dance,31
Gallade,Psycho Cut,36
Gallade,Helping Hand,39
Gallade,Feint,45
Gallade,False Swipe,50
Gallade,Protect,53
Gallade,Close Combat,59
Gallade,Stored Power,64
Abra,Teleport,1
Kadabra,Confusion,16
Kadabra,Disable,18
Kadabra,Miracle Eye,22
Kadabra,Ally Switch,24
Kadabra,Psybeam,28
Kadabra,Reflect,30
Kadabra,Telekinesis,34
Kadabra,Recover,36
Kadabra,Psycho Cut,40
Kadabra,Role Play,42
Kadabra,Psychic,46
Kadabra,Future Sight,48
Kadabra,Trick,50
Alakazam,Confusion,16
Alakazam,Disable,18
Alakazam,Miracle Eye,22
Alakazam,Ally Switch,24
Alakazam,Psybeam,28
Alakazam,Reflect,30
Alakazam,Telekinesis,34
Alakazam,Recover,36
Alakazam,Psycho Cut,40
Alakazam,Calm Mind,42
Alakazam,Psychic,46
Alakazam,Future Sight,48
Alakazam,Trick,50
Gothita,Pound,1
Gothita,Confusion,3
Gothita,Tickle,7
Gothita,Play Nice,8
Gothita,Fake Tears,10
Gothita,Double Slap,14
