PokemonName,MoveName
Feraligatr,Hail
Feraligatr,Hidden Power
Feraligatr,Ice Beam
Feraligatr,Blizzard
Feraligatr,Hyper Beam
Feraligatr,Protect
Feraligatr,Rain Dance
Feraligatr,Frustration
Feraligatr,Earthquake
Feraligatr,Return
Feraligatr,Dig
Feraligatr,Brick Break
Feraligatr,Double Team
Feraligatr,Rock Tomb
Feraligatr,Aerial Ace
Feraligatr,Facade
Feraligatr,Rest
Feraligatr,Attract
Feraligatr,Round
Feraligatr,Focus Blast
Feraligatr,Scald
Feraligatr,Fling
Feraligatr,Shadow Claw
Feraligatr,Giga Impact
Feraligatr,Swords Dance
Feraligatr,Bulldoze
Feraligatr,Rock Slide
Feraligatr,Dragon Tail
Feraligatr,Swagger
Feraligatr,Sleep Talk
Feraligatr,Substitute
Feraligatr,Rock Smash
Feraligatr,Power-Up Punch
Feraligatr,Confide
Mudkip,Surf
Mudkip,Strength
Mudkip,Waterfall
Mudkip,Dive
Mudkip,Toxic
Mudkip,Hail
Mudkip,Hidden Power
Mudkip,Ice Beam
Mudkip,Blizzard
Mudkip,Protect
Mudkip,Rain Dance
Mudkip,Frustration
Mudkip,Return
Mudkip,Dig
Mudkip,Double Team
Mudkip,Sludge Wave
Mudkip,Rock Tomb
Mudkip,Facade
Mudkip,Rest
Mudkip,Attract
Mudkip,Round
Mudkip,Echoed Voice
Mudkip,Scald
Mudkip,Rock Slide
Mudkip,Swagger
Mudkip,Sleep Talk
Mudkip,Substitute
Mudkip,Rock Smash
Marshtomp,Surf
Marshtomp,Strength
Marshtomp,Waterfall
Marshtomp,Dive
Marshtomp,Toxic
Marshtomp,Hail
Marshtomp,Hidden Power
Marshtomp,Ice Beam
Marshtomp,Blizzard
Marshtomp,Protect
Marshtomp,Rain Dance
Marshtomp,Frustration
Marshtomp,Earthquake
Marshtomp,Return
Marshtomp,Dig
Marshtomp,Brick Break
Marshtomp,Double Team
Marshtomp,Sludge Wave
Marshtomp,Rock Tomb
Marshtomp,Facade
Marshtomp,Rest
Marshtomp,Attract
Marshtomp,Round
Marshtomp,Echoed Voice
Marshtomp,Scald
Marshtomp,Fling
Marshtomp,Bulldoze
Marshtomp,Rock Slide
Marshtomp,Swagger
Marshtomp,Sleep Talk
Marshtomp,Substitute
Marshtomp,Rock Smash
Marshtomp,Power-Up Punch
Marshtomp,Confide
Swampert,Surf
Swampert,Strength
Swampert,Waterfall
Swampert,Dive
Swampert,Roar
Swampert,Toxic
Swampert,Hail
Swampert,Hidden Power
Swampert,Ice Beam
Swampert,Blizzard
Swampert,Hyper Beam
Swampert,Protect
Swampert,Rain Dance
Swampert,Frustration
Swampert,Earthquake
Swampert,Return
Swampert,Dig
Swampert,Brick Break
Swampert,Double Team
Swampert,Sludge Wave
Swampert,Rock Tomb
Swampert,Facade
Swampert,Rest
Swampert,Attract
Swampert,Round
Swampert,Echoed Voice
Swampert,Focus Blast
Swampert,Scald
Swampert,Fling
Swampert,Giga Impact
Swampert,Stone Edge
Swampert,Bulldoze
Swampert,Rock Slide
Swampert,Swagger
Swampert,Sleep Talk
Swampert,Substitute
Swampert,Rock Smash
Swampert,Power-Up Punch
Swampert,Confide
Piplup,Cut
Piplup,Surf
Piplup,Waterfall
Piplup,Dive
Piplup,Toxic
Piplup,Hail
Piplup,Hidden Power
Piplup,Ice Beam
Piplup,Blizzard
Piplup,Protect
Piplup,Rain Dance
Piplup,Frustration
Piplup,Return
Piplup,Dig
Piplup,Brick Break
Piplup,Double Team
Piplup,Rock Tomb
Piplup,Aerial Ace
Piplup,Facade
Piplup,Rest
Piplup,Attract
Piplup,Round
Piplup,Echoed Voice
Piplup,Scald
Piplup,Fling
Piplup,Quash
Piplup,Grass Knot
Piplup,Swagger
Piplup,Sleep Talk
Piplup,Substitute
Prinplup,Cut
Prinplup,Surf
Prinplup,Strength
Prinplup,Waterfall
Prinplup,Dive
Prinplup,Hone Claws
Prinplup,Toxic
Prinplup,Hail
Prinplup,Hidden Power
Prinplup,Ice Beam
Prinplup,Blizzard
Prinplup,Protect
Prinplup,Rain Dance
Prinplup,Frustration
Prinplup,Return
Prinplup,Dig
Prinplup,Brick Break
Prinplup,Double Team
Prinplup,Rock Tomb
Prinplup,Aerial Ace
Prinplup,Facade
Prinplup,Rest
Prinplup,Attract
Prinplup,Round
Prinplup,Echoed Voice
Prinplup,Scald
Prinplup,Fling
Prinplup,Quash
Prinplup,Shadow Claw
Prinplup,Grass Knot
Prinplup,Swagger
Prinplup,Sleep Talk
Prinplup,Substitute
Prinplup,Rock Smash
Empoleon,Cut
Empoleon,Surf
Empoleon,Strength
Empoleon,Waterfall
Empoleon,Dive
Empoleon,Hone Claws
Empoleon,Roar
Empoleon,Toxic
Empoleon,Hail
Empoleon,Hidden Power
Empoleon,Ice Beam
Empoleon,Blizzard
Empoleon,Hyper Beam
Empoleon,Protect
Empoleon,Rain Dance
Empoleon,Frustration
Empoleon,Earthquake
Empoleon,Return
Empoleon,Dig
Empoleon,Brick Break
Empoleon,Double Team
Empoleon,Rock Tomb
Empoleon,Aerial Ace
Empoleon,Facade
Empoleon,Rest
Empoleon,Attract
Empoleon,Round
Empoleon,Echoed Voice
Empoleon,Steel Wing
Empoleon,Scald
Empoleon,Fling
Empoleon,Quash
Empoleon,Shadow Claw
Empoleon,Giga Impact
Empoleon,Swords Dance
Empoleon,Bulldoze
Empoleon,Rock Slide
Empoleon,Grass Knot
Empoleon,Swagger
Empoleon,Sleep Talk
Empoleon,Substitute
Empoleon,Flash Cannon
Empoleon,Rock Smash
Oshawott,Cut
Oshawott,Surf
Oshawott,Waterfall
Oshawott,Dive
Oshawott,Toxic
Oshawott,Hail
Oshawott,Hidden Power
Oshawott,Taunt
Oshawott,Ice Beam
Oshawott,Blizzard
Oshawott,Protect
Oshawott,Rain Dance
Oshawott,Frustration
Oshawott,Return
Oshawott,Dig
Oshawott,Double Team
Oshawott,Aerial Ace
Oshawott,Facade
Oshawott,Rest
Oshawott,Attract
Oshawott,Round
Oshawott,False Swipe
Oshawott,Scald
Oshawott,Fling
Oshawott,Retaliate
Oshawott,Swords Dance
Oshawott,X-Scissor
Oshawott,Grass Knot
Oshawott,Swagger
Oshawott,Sleep Talk
Oshawott,Substitute
Oshawott,Rock Smash
Dewott,Cut
Dewott,Surf
Dewott,Waterfall
Dewott,Dive
Dewott,Toxic
Dewott,Hail
Dewott,Hidden Power
Dewott,Taunt
Dewott,Ice Beam
Dewott,Blizzard
Dewott,Protect
Dewott,Rain Dance
Dewott,Frustration
Dewott,Return
Dewott,Dig
Dewott,Double Team
Dewott,Aerial Ace
Dewott,Facade
Dewott,Rest
Dewott,Attract
Dewott,Round
Dewott,False Swipe
Dewott,Scald
Dewott,Fling
Dewott,Retaliate
Dewott,Swords Dance
Dewott,X-Scissor
Dewott,Grass Knot
Dewott,Swagger
Dewott,Sleep Talk
Dewott,Substitute
Dewott,Rock Smash
Samurott,Cut
Samurott,Surf
Samurott,Strength
Samurott,Waterfall
Samurott,Dive
Samurott,Toxic
Samurott,Hail
Samurott,Hidden Power
Samurott,Taunt
Samurott,Ice Beam
Samurott,Blizzard
Samurott,Hyper Beam
Samurott,Protect
Samurott,Rain Dance
Samurott,Frustration
Samurott,Return
Samurott,Dig
Samurott,Double Team
Samurott,Aerial Ace
Samurott,Facade
Samurott,Rest
Samurott,Attract
Samurott,Round
Samurott,False Swipe
Samurott,Scald
Samurott,Fling
Samurott,Retaliate
Samurott,Giga Impact
Samurott,Swords Dance
Samurott,X-Scissor
Samurott,Dragon Tail
Samurott,Grass Knot
Samurott,Swagger
Samurott,Sleep Talk
Samurott,Substitute
Samurott,Rock Smash
Butterfree,Toxic
Butterfree,Venoshock
Butterfree,Hidden Power
Butterfree,Sunny Day
Butterfree,Hyper Beam
Butterfree,Protect
Butterfree,Rain Dance
Butterfree,Roost
Butterfree,Safeguard
Butterfree,Frustration
Butterfree,Solar Beam
Butterfree,Return
Butterfree,Psychic
Butterfree,Shadow Ball
Butterfree,Double Team
Butterfree,Aerial Ace
Butterfree,Facade
Butterfree,Rest
Butterfree,Attract
Butterfree,Thief
Butterfree,Round
Butterfree,Energy Ball
Butterfree,Acrobatics
Butterfree,Giga Impact
Butterfree,Flash
Butterfree,Struggle Bug
Butterfree,Psych Up
Butterfree,Infestation
Butterfree,Dream Eater
Butterfree,Swagger
Butterfree,Sleep Talk
Butterfree,U-Turn
Butterfree,Substitute
Beedrill,Cut
Beedrill,Toxic
Beedrill,Venoshock
Beedrill,Hidden Power
Beedrill,Sunny Day
Beedrill,Hyper Beam
Beedrill,Protect
Beedrill,Roost
Beedrill,Frustration
Beedrill,Solar Beam
Beedrill,Return
Beedrill,Brick Break
Beedrill,Double Team
Beedrill,Sludge Bomb
Beedrill,Aerial Ace
Beedrill,Facade
Beedrill,Rest
Beedrill,Attract
Beedrill,Thief
Beedrill,Round
Beedrill,False Swipe
Beedrill,Acrobatics
Beedrill,Payback
Beedrill,Giga Impact
Beedrill,Flash
Beedrill,Swords Dance
Beedrill,Struggle Bug
Beedrill,X-Scissor
Beedrill,Infestation
Beedrill,Poison Jab
Beedrill,Swagger
Beedrill,Sleep Talk
Beedrill,U-Turn
Beedrill,Substitute
Beedrill,Rock Smash
Sewaddle,Cut
Sewaddle,Calm Mind
Sewaddle,Toxic
Sewaddle,Hidden Power
Sewaddle,Sunny Day
Sewaddle,Light Screen
Sewaddle,Protect
Sewaddle,Safeguard
Sewaddle,Frustration
Sewaddle,Solar Beam
Sewaddle,Return
Sewaddle,Double Team
Sewaddle,Facade
Sewaddle,Rest
Sewaddle,Attract
Sewaddle,Round
Sewaddle,Energy Ball
Sewaddle,Payback
Sewaddle,Flash
Sewaddle,Struggle Bug
Sewaddle,Dream Eater
Sewaddle,Grass Knot
Sewaddle,Swagger
Sewaddle,Sleep Talk
Sewaddle,Substitute
Sewaddle,Nature Power
Swadloon,Cut
Swadloon,Calm Mind
Swadloon,Toxic
Swadloon,Hidden Power
Swadloon,Sunny Day
Swadloon,Light Screen
Swadloon,Protect
Swadloon,Safeguard
Swadloon,Frustration
Swadloon,Solar Beam
Swadloon,Return
Swadloon,Double Team
Swadloon,Facade
Swadloon,Rest
Swadloon,Attract
Swadloon,Round
Swadloon,Energy Ball
Swadloon,Payback
Swadloon,Flash
Swadloon,Struggle Bug
Swadloon,Dream Eater
Swadloon,Grass Knot
Swadloon,Swagger
Swadloon,Sleep Talk
Swadloon,Substitute
Swadloon,Nature Power
Leavanny,Cut
Leavanny,Hone Claws
Leavanny,Calm Mind
Leavanny,Toxic
Leavanny,Hidden Power
Leavanny,Sunny Day
Leavanny,Hyper Beam
Leavanny,Light Screen
Leavanny,Protect
Leavanny,Safeguard
Leavanny,Frustration
Leavanny,Solar Beam
Leavanny,Return
Leavanny,Double Team
Leavanny,Reflect
Leavanny,Aerial Ace
Leavanny,Facade
Leavanny,Rest
Leavanny,Attract
Leavanny,Round
Leavanny,Steel Wing
Leavanny,Energy Ball
Leavanny,False Swipe
Leavanny,Shadow Claw
Leavanny,Payback
Leavanny,Retaliate
Leavanny,Giga Impact
Leavanny,Flash
Leavanny,Swords Dance
Leavanny,Struggle Bug
Leavanny,X-Scissor
Leavanny,Poison Jab
Leavanny,Dream Eater
Leavanny,Grass Knot
Leavanny,Swagger
Leavanny,Sleep Talk
Leavanny,Substitute
Leavanny,Nature Power
Venipede,Toxic
Venipede,Venoshock
Venipede,Hidden Power
Venipede,Sunny Day
Venipede,Protect
Venipede,Frustration
Venipede,Solar Beam
Venipede,Return
Venipede,Double Team
Venipede,Sludge Bomb
Venipede,Facade
Venipede,Rest
Venipede,Attract
Venipede,Round
Venipede,Payback
Venipede,Gyro Ball
Venipede,Struggle Bug
Venipede,Infestation
Venipede,Poison Jab
Venipede,Swagger
Venipede,Sleep Talk
Venipede,Substitute
Venipede,Rock Smash
Whirlipede,Toxic
Whirlipede,Venoshock
Whirlipede,Hidden Power
Whirlipede,Sunny Day
Whirlipede,Protect
Whirlipede,Frustration
Whirlipede,Solar Beam
Whirlipede,Return
Whirlipede,Double Team
Whirlipede,Sludge Bomb
Whirlipede,Facade
Whirlipede,Rest
Whirlipede,Attract
Whirlipede,Round
Whirlipede,Payback
Whirlipede,Gyro Ball
Whirlipede,Struggle Bug
Whirlipede,Infestation
Whirlipede,Poison Jab
Whirlipede,Swagger
Whirlipede,Sleep Talk
Whirlipede,Substitute
Whirlipede,Rock Smash
Scolipede,Cut
Scolipede,Strength
Scolipede,Toxic
Scolipede,Venoshock
Scolipede,Hidden Power
Scolipede,Sunny Day
Scolipede,Hyper Beam
Scolipede,Protect
Scolipede,Frustration
Scolipede,Solar Beam
Scolipede,Earthquake
Scolipede,Return
Scolipede,Dig
Scolipede,Double Team
Scolipede,Sludge Bomb
Scolipede,Rock Tomb
Scolipede,Facade
Scolipede,Rest
Scolipede,Attract
Scolipede,Round
Scolipede,Payback
Scolipede,Giga Impact
Scolipede,Gyro Ball
Scolipede,Swords Dance
Scolipede,Struggle Bug
Scolipede,Bulldoze
Scolipede,Rock Slide
Scolipede,X-Scissor
Scolipede,Infestation
Scolipede,Poison Jab
Scolipede,Swagger
Scolipede,Sleep Talk
Scolipede,Substitute
Scolipede,Rock Smash
Beautifly,Toxic
Beautifly,Venoshock
Beautifly,Hidden Power
Beautifly,Sunny Day
Beautifly,Hyper Beam
Beautifly,Protect
Beautifly,Roost
Beautifly,Safeguard
Beautifly,Frustration
Beautifly,Solar Beam
Beautifly,Return
Beautifly,Psychic
Beautifly,Shadow Ball
Beautifly,Double Team
Beautifly,Aerial Ace
Beautifly,Facade
Beautifly,Rest
Beautifly,Attract
Beautifly,Thief
Beautifly,Round
Beautifly,Energy Ball
Beautifly,Acrobatics
Beautifly,Giga Impact
Beautifly,Flash
Beautifly,Struggle Bug
Beautifly,Infestation
Beautifly,Swagger
Beautifly,Sleep Talk
Beautifly,U-Turn
Beautifly,Substitute
Dustox,Toxic
Dustox,Venoshock
Dustox,Hidden Power
Dustox,Sunny Day
Dustox,Hyper Beam
Dustox,Light Screen
Dustox,Protect
Dustox,Roost
Dustox,Frustration
Dustox,Solar Beam
Dustox,Return
Dustox,Psychic
Dustox,Shadow Ball
Dustox,Double Team
Dustox,Sludge Bomb
Dustox,Aerial Ace
Dustox,Facade
Dustox,Rest
Dustox,Attract
Dustox,Thief
Dustox,Round
Dustox,Energy Ball
Dustox,Acrobatics
Dustox,Giga Impact
Dustox,Flash
Dustox,Struggle Bug
Dustox,Infestation
Dustox,Swagger
Dustox,Sleep Talk
Dustox,U-Turn
Dustox,Substitute
Pidgey,Fly
Pidgey,Toxic
Pidgey,Hidden Power
Pidgey,Sunny Day
Pidgey,Protect
Pidgey,Rain Dance
Pidgey,Roost
Pidgey,Frustration
Pidgey,Return
Pidgey,Double Team
Pidgey,Aerial Ace
Pidgey,Facade
Pidgey,Rest
Pidgey,Attract
Pidgey,Thief
Pidgey,Round
Pidgey,Steel Wing
Pidgey,Swagger
Pidgey,Sleep Talk
Pidgey,U-Turn
Pidgey,Substitute
Pidgeotto,Fly
Pidgeotto,Toxic
Pidgeotto,Hidden Power
Pidgeotto,Sunny Day
Pidgeotto,Protect
Pidgeotto,Rain Dance
Pidgeotto,Roost
Pidgeotto,Frustration
Pidgeotto,Return
Pidgeotto,Double Team
Pidgeotto,Aerial Ace
Pidgeotto,Facade
Pidgeotto,Rest
Pidgeotto,Attract
Pidgeotto,Thief
Pidgeotto,Round
Pidgeotto,Steel Wing
Pidgeotto,Swagger
Pidgeotto,Sleep Talk
Pidgeotto,U-Turn
Pidgeotto,Substitute
Pidgeot,Fly
Pidgeot,Toxic
Pidgeot,Hidden Power
Pidgeot,Sunny Day
Pidgeot,Hyper Beam
Pidgeot,Protect
Pidgeot,Rain Dance
Pidgeot,Roost
Pidgeot,Frustration
Pidgeot,Return
Pidgeot,Double Team
Pidgeot,Aerial Ace
Pidgeot,Facade
Pidgeot,Rest
Pidgeot,Attract
Pidgeot,Thief
Pidgeot,Round
Pidgeot,Steel Wing
Pidgeot,Giga Impact
Pidgeot,Swagger
Pidgeot,Sleep Talk
Pidgeot,U-Turn
Pidgeot,Substitute
Togepi,Psyshock
Togepi,Toxic
Togepi,Hidden Power
Togepi,Sunny Day
Togepi,Light Screen
Togepi,Protect
Togepi,Rain Dance
Togepi,Safeguard
Togepi,Frustration
Togepi,Solar Beam
Togepi,Return
Togepi,Psychic
Togepi,Shadow Ball
Togepi,Double Team
Togepi,Reflect
Togepi,Fire Blast
Togepi,Facade
Togepi,Rest
Togepi,Attract
Togepi,Round
Togepi,Echoed Voice
Togepi,Fling
Togepi,Incinerate
Togepi,Flash
Togepi,Thunder Wave
Togepi,Psych Up
Togepi,Dream Eater
Togepi,Grass Knot
Togepi,Swagger
Togepi,Sleep Talk
Togepi,Substitute
Togepi,Rock Smash
Togepi,Dazzling Gleam
Togepi,Confide
Togetic,Fly
Togetic,Psyshock
Togetic,Toxic
Togetic,Hidden Power
Togetic,Sunny Day
Togetic,Hyper Beam
Togetic,Light Screen
Togetic,Protect
Togetic,Rain Dance
Togetic,Roost
Togetic,Safeguard
Togetic,Frustration
Togetic,Solar Beam
Togetic,Return
Togetic,Psychic
Togetic,Shadow Ball
Togetic,Brick Break
Togetic,Double Team
Togetic,Reflect
Togetic,Fire Blast
Togetic,Aerial Ace
Togetic,Facade
Togetic,Rest
Togetic,Attract
Togetic,Round
Togetic,Echoed Voice
Togetic,Steel Wing
Togetic,Fling
Togetic,Incinerate
Togetic,Retaliate
Togetic,Giga Impact
Togetic,Flash
Togetic,Thunder Wave
Togetic,Psych Up
Togetic,Dream Eater
Togetic,Grass Knot
Togetic,Swagger
Togetic,Sleep Talk
Togetic,Substitute
Togetic,Rock Smash
Togetic,Dazzling Gleam
Togetic,Confide
Togekiss,Fly
Togekiss,Psyshock
Togekiss,Toxic
Togekiss,Hidden Power
Togekiss,Sunny Day
Togekiss,Hyper Beam
Togekiss,Light Screen
Togekiss,Protect
Togekiss,Rain Dance
Togekiss,Roost
Togekiss,Safeguard
Togekiss,Frustration
Togekiss,Solar Beam
Togekiss,Return
Togekiss,Psychic
Togekiss,Shadow Ball
Togekiss,Brick Break
Togekiss,Double Team
Togekiss,Reflect
Togekiss,Fire Blast
Togekiss,Aerial Ace
Togekiss,Facade
Togekiss,Rest
Togekiss,Attract
Togekiss,Round
Togekiss,Echoed Voice
Togekiss,Steel Wing
Togekiss,Fling
Togekiss,Incinerate
Togekiss,Retaliate
Togekiss,Giga Impact
Togekiss,Flash
Togekiss,Thunder Wave
Togekiss,Psych Up
Togekiss,Dream Eater
Togekiss,Grass Knot
Togekiss,Swagger
Togekiss,Sleep Talk
Togekiss,Substitute
Togekiss,Rock Smash
Togekiss,Dazzling Gleam
Togekiss,Confide
Starly,Fly
Starly,Toxic
Starly,Hidden Power
Starly,Sunny Day
Starly,Protect
Starly,Rain Dance
Starly,Roost
Starly,Frustration
Starly,Return
Starly,Double Team
Starly,Aerial Ace
Starly,Facade
Starly,Rest
Starly,Attract
Starly,Thief
Starly,Round
Starly,Echoed Voice
Starly,Steel Wing
Starly,Swagger
Starly,Sleep Talk
Starly,U-Turn
Starly,Substitute
Staravia,Fly
Staravia,Toxic
Staravia,Hidden Power
Staravia,Sunny Day
Staravia,Protect
Staravia,Rain Dance
Staravia,Roost
Staravia,Frustration
Staravia,Return
Staravia,Double Team
Staravia,Aerial Ace
Staravia,Facade
Staravia,Rest
Staravia,Attract
Staravia,Thief
Staravia,Round
Staravia,Echoed Voice
Staravia,Steel Wing
Staravia,Retaliate
Staravia,Swagger
Staravia,Sleep Talk
Staravia,U-Turn
Staravia,Substitute
Staraptor,Fly
Staraptor,Toxic
Staraptor,Hidden Power
Staraptor,Sunny Day
Staraptor,Hyper Beam
Staraptor,Protect
Staraptor,Rain Dance
Staraptor,Roost
Staraptor,Frustration
Staraptor,Return
Staraptor,Double Team
Staraptor,Aerial Ace
Staraptor,Facade
Staraptor,Rest
Staraptor,Attract
Staraptor,Thief
Staraptor,Round
Staraptor,Echoed Voice
Staraptor,Steel Wing
Staraptor,Retaliate
Staraptor,Giga Impact
Staraptor,Swagger
Staraptor,Sleep Talk
Staraptor,U-Turn
Staraptor,Substitute
Pidove,Fly
Pidove,Toxic
Pidove,Hidden Power
Pidove,Sunny Day
Pidove,Taunt
Pidove,Protect
Pidove,Rain Dance
Pidove,Roost
Pidove,Frustration
Pidove,Return
Pidove,Double Team
Pidove,Aerial Ace
Pidove,Facade
Pidove,Rest
Pidove,Attract
Pidove,Round
Pidove,Echoed Voice
Pidove,Steel Wing
Pidove,Swagger
Pidove,Sleep Talk
Pidove,U-Turn
Pidove,Substitute
Tranquill,Fly
Tranquill,Toxic
Tranquill,Hidden Power
Tranquill,Sunny Day
Tranquill,Taunt
Tranquill,Protect
Tranquill,Rain Dance
Tranquill,Roost
Tranquill,Frustration
Tranquill,Return
Tranquill,Double Team
Tranquill,Aerial Ace
Tranquill,Facade
Tranquill,Rest
Tranquill,Attract
Tranquill,Round
Tranquill,Echoed Voice
Tranquill,Steel Wing
Tranquill,Swagger
Tranquill,Sleep Talk
Tranquill,U-Turn
Tranquill,Substitute
Unfezant,Fly
Unfezant,Toxic
Unfezant,Hidden Power
Unfezant,Sunny Day
Unfezant,Taunt
Unfezant,Hyper Beam
Unfezant,Protect
Unfezant,Rain Dance
Unfezant,Roost
Unfezant,Frustration
Unfezant,Return
Unfezant,Double Team
Unfezant,Aerial Ace
Unfezant,Facade
Unfezant,Rest
Unfezant,Attract
Unfezant,Round
Unfezant,Echoed Voice
Unfezant,Steel Wing
Unfezant,Giga Impact
Unfezant,Psych Up
Unfezant,Swagger
Unfezant,Sleep Talk
Unfezant,U-Turn
Unfezant,Substitute
Nidoran (F),Cut
Nidoran (F),Strength
Nidoran (F),Hone Claws
Nidoran (F),Toxic
Nidoran (F),Venoshock
Nidoran (F),Hidden Power
Nidoran (F),Sunny Day
Nidoran (F),Ice Beam
Nidoran (F),Blizzard
Nidoran (F),Protect
Nidoran (F),Rain Dance
Nidoran (F),Frustration
Nidoran (F),Thunderbolt
Nidoran (F),Thunder
Nidoran (F),Return
Nidoran (F),Dig
Nidoran (F),Double Team
Nidoran (F),Sludge Bomb
Nidoran (F),Aerial Ace
Nidoran (F),Facade
Nidoran (F),Rest
Nidoran (F),Attract
Nidoran (F),Thief
Nidoran (F),Round
Nidoran (F),Shadow Claw
Nidoran (F),Poison Jab
Nidoran (F),Swagger
Nidoran (F),Sleep Talk
Nidoran (F),Substitute
Nidoran (F),Rock Smash
Nidorina,Cut
Nidorina,Strength
Nidorina,Hone Claws
Nidorina,Toxic
Nidorina,Venoshock
Nidorina,Hidden Power
Nidorina,Sunny Day
Nidorina,Ice Beam
Nidorina,Blizzard
Nidorina,Protect
Nidorina,Rain Dance
Nidorina,Frustration
Nidorina,Thunderbolt
Nidorina,Thunder
Nidorina,Return
Nidorina,Dig
Nidorina,Double Team
Nidorina,Sludge Bomb
Nidorina,Aerial Ace
Nidorina,Facade
Nidorina,Rest
Nidorina,Attract
Nidorina,Thief
Nidorina,Round
Nidorina,Echoed Voice
Nidorina,Shadow Claw
Nidorina,Poison Jab
Nidorina,Swagger
Nidorina,Sleep Talk
Nidorina,Substitute
Nidorina,Rock Smash
Nidoqueen,Cut
Nidoqueen,Surf
Nidoqueen,Strength
Nidoqueen,Hone Claws
Nidoqueen,Roar
Nidoqueen,Toxic
Nidoqueen,Venoshock
Nidoqueen,Hidden Power
Nidoqueen,Sunny Day
Nidoqueen,Taunt
Nidoqueen,Ice Beam
Nidoqueen,Blizzard
Nidoqueen,Hyper Beam
Nidoqueen,Protect
Nidoqueen,Rain Dance
Nidoqueen,Frustration
Nidoqueen,Smack Down
Nidoqueen,Thunderbolt
Nidoqueen,Thunder
Nidoqueen,Earthquake
Nidoqueen,Return
Nidoqueen,Dig
Nidoqueen,Shadow Ball
Nidoqueen,Brick Break
Nidoqueen,Double Team
Nidoqueen,Sludge Wave
Nidoqueen,Flamethrower
Nidoqueen,Sludge Bomb
Nidoqueen,Sandstorm
Nidoqueen,Fire Blast
Nidoqueen,Rock Tomb
Nidoqueen,Aerial Ace
Nidoqueen,Torment
Nidoqueen,Facade
Nidoqueen,Rest
Nidoqueen,Attract
Nidoqueen,Thief
Nidoqueen,Round
Nidoqueen,Echoed Voice
Nidoqueen,Focus Blast
Nidoqueen,Fling
Nidoqueen,Incinerate
Nidoqueen,Quash
Nidoqueen,Shadow Claw
Nidoqueen,Giga Impact
Nidoqueen,Stone Edge
Nidoqueen,Bulldoze
Nidoqueen,Rock Slide
Nidoqueen,Dragon Tail
Nidoqueen,Poison Jab
Nidoqueen,Swagger
Nidoqueen,Sleep Talk
Nidoqueen,Substitute
Nidoqueen,Rock Smash
Nidoqueen,Power-Up Punch
Nidoran (M),Cut
Nidoran (M),Strength
Nidoran (M),Hone Claws
Nidoran (M),Toxic
Nidoran (M),Venoshock
Nidoran (M),Hidden Power
Nidoran (M),Sunny Day
Nidoran (M),Ice Beam
Nidoran (M),Blizzard
Nidoran (M),Protect
Nidoran (M),Rain Dance
Nidoran (M),Frustration
Nidoran (M),Thunderbolt
Nidoran (M),Thunder
